Div,Date,Y,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,pH,pD,pA
Ligue_1,2017-03-18,16,Nancy,Lorient,2,3,2,0,0.4519091348477525,0.2870952150797487,0.2609956500724988
Ligue_1,2017-03-18,16,Nantes,Nice,1,1,1,1,0.38237492095732656,0.31760783336846343,0.30001724567421006
Ligue_1,2017-03-18,16,Toulouse,Rennes,0,0,0,0,0.43379680231819223,0.30311888360743244,0.2630843140743753
Ligue_1,2017-03-19,16,Caen,Monaco,0,3,0,1,0.18398877154033763,0.23900502185386993,0.5770062066057926
Ligue_1,2017-03-19,16,Dijon,St Etienne,0,1,0,0,0.32120429512455706,0.30610064488359046,0.37269505999185243
Ligue_1,2017-03-19,16,Paris SG,Lyon,2,1,2,1,0.667268697619034,0.1921523271250078,0.1405789752559581
Ligue_1,2017-03-31,16,Guingamp,Nancy,1,0,0,0,0.5422934606914963,0.27727434007107576,0.18043219923742795
Ligue_1,2017-04-01,16,Bastia,Lille,0,1,0,0,0.2795635505750516,0.3087584783249779,0.4116779710999705
Ligue_1,2017-04-01,16,Marseille,Dijon,1,1,0,1,0.6812846624386785,0.19523788923593385,0.12347744832538785
Ligue_1,2017-04-02,16,Lorient,Caen,1,0,1,0,0.4316161719699521,0.2763321667569665,0.2920516612730814
Ligue_1,2017-04-02,16,Montpellier,Toulouse,0,1,0,1,0.4670417811470327,0.28458230979513066,0.2483759090578367
Ligue_1,2017-04-02,16,Nantes,Angers,2,1,0,0,0.44707158196645286,0.30173871476373604,0.2511897032698112
Ligue_1,2017-04-02,16,Nice,Bordeaux,2,1,2,1,0.41996547413536517,0.28656467646883743,0.29346984939579734
Ligue_1,2017-04-02,16,Rennes,Lyon,1,1,0,0,0.2204561030664663,0.26123752695811825,0.5183063699754155
Ligue_1,2017-04-05,16,Metz,Lyon,0,3,0,0,0.15818639798488665,0.23727959697732998,0.6045340050377834
Ligue_1,2017-04-07,16,Lille,Nice,1,2,1,2,0.3615626930440822,0.3150594527811777,0.32337785417474013
Ligue_1,2017-04-08,16,Angers,Monaco,0,1,0,0,0.1905878283594996,0.23987778396971507,0.5695343876707855
Ligue_1,2017-04-08,16,Bordeaux,Metz,3,0,1,0,0.668734284521183,0.20906896261261826,0.12219675286619866
Ligue_1,2017-04-08,16,Caen,Montpellier,0,2,0,0,0.39998265060968025,0.2862045945711495,0.31381275481917037
Ligue_1,2017-04-08,16,Dijon,Bastia,1,2,1,1,0.5002701854410495,0.279520590719211,0.22020922383973962
Ligue_1,2017-04-08,16,Lyon,Lorient,1,4,1,1,0.7617783618803877,0.1455337765980442,0.09268786152156809
Ligue_1,2017-04-08,16,Nancy,Rennes,3,0,1,0,0.34111111111111114,0.3177777777777778,0.34111111111111114
Ligue_1,2017-04-09,16,Paris SG,Guingamp,4,0,0,0,0.8341511285574091,0.10843964671246317,0.057409224730127564
Ligue_1,2017-04-09,16,St Etienne,Nantes,1,1,0,1,0.471423471209262,0.298424032233386,0.23015249655735193
Ligue_1,2017-04-09,16,Toulouse,Marseille,0,0,0,0,0.333128733782944,0.28707858528941943,0.3797926809276366
Ligue_1,2017-04-14,16,Angers,Paris SG,0,2,0,1,0.08796755806369282,0.17297167002240307,0.7390607719139041
Ligue_1,2017-04-15,16,Guingamp,Toulouse,2,1,0,0,0.44495164241209606,0.28783221972058437,0.2672161378673194
Ligue_1,2017-04-15,16,Metz,Caen,2,2,0,0,0.38248141620047515,0.302896773699134,0.3146218101003908
Ligue_1,2017-04-15,16,Monaco,Dijon,2,1,0,1,0.7692786756090868,0.14262538949248765,0.08809593489842564
Ligue_1,2017-04-15,16,Montpellier,Lorient,2,0,2,0,0.5085150814297766,0.2617557523713595,0.22972916619886377
Ligue_1,2017-04-15,16,Nice,Nancy,3,1,1,1,0.5811914744056436,0.2610699671126955,0.15773855848166093
Ligue_1,2017-04-15,16,Rennes,Lille,2,0,2,0,0.4050096093688536,0.31690686966848614,0.2780835209626602
Ligue_1,2017-04-16,16,Marseille,St Etienne,4,0,2,0,0.5274032313426261,0.2680483455999611,0.2045484230574127
Ligue_1,2017-04-16,16,Nantes,Bordeaux,0,1,0,0,0.38087584760680226,0.2919287933752736,0.32719535901792407
Ligue_1,2017-04-18,16,Metz,Paris SG,2,3,0,2,0.052810557021870055,0.12056996145784177,0.8266194815202881
Ligue_1,2017-04-21,16,Nancy,Marseille,0,0,0,0,0.255868825142303,0.27071204428039247,0.47341913057730467
Ligue_1,2017-04-22,16,Bordeaux,Bastia,2,0,0,0,0.7010129189534475,0.20174077791827988,0.09724630312827265
Ligue_1,2017-04-22,16,Caen,Nantes,0,2,0,2,0.3799378827277984,0.30609415630421377,0.31396796096798774
Ligue_1,2017-04-22,16,Dijon,Angers,3,2,3,0,0.4376277229444759,0.295730249141267,0.2666420279142571
Ligue_1,2017-04-22,16,Lille,Guingamp,3,0,2,0,0.5045792270780661,0.275095454310923,0.22032531861101073
Ligue_1,2017-04-22,16,Lorient,Metz,5,1,1,1,0.5566151875311366,0.24660166536189593,0.19678314710696748
Ligue_1,2017-04-22,16,Paris SG,Montpellier,2,0,1,0,0.8238937777140256,0.11252252982668402,0.0635836924592904
Ligue_1,2017-04-23,16,Lyon,Monaco,1,2,0,2,0.3623598575493207,0.2655989146614912,0.372041227789188
Ligue_1,2017-04-23,16,St Etienne,Rennes,1,1,1,1,0.4622416754390825,0.3010277577705136,0.2367305667904039
Ligue_1,2017-04-23,16,Toulouse,Nice,1,1,0,0,0.36559757767449036,0.30793234460280416,0.3264700777227054
Ligue_1,2017-04-28,16,Angers,Lyon,1,2,0,2,0.27552670781017236,0.268695467120664,0.45577782506916364
Ligue_1,2017-04-29,16,Bastia,Rennes,1,0,0,0,0.26586102719033233,0.2990936555891239,0.4350453172205438
Ligue_1,2017-04-29,16,Guingamp,St Etienne,0,2,0,0,0.3918270600435312,0.3178011008170661,0.2903718391394026
Ligue_1,2017-04-29,16,Metz,Nancy,2,1,1,1,0.3651288509383543,0.30868937555671594,0.32618177350492983
Ligue_1,2017-04-29,16,Monaco,Toulouse,3,1,0,0,0.7665155043510233,0.1499961002351001,0.08348839541387648
Ligue_1,2017-04-29,16,Montpellier,Lille,0,3,0,1,0.4672189914761412,0.28303991077830004,0.24974109774555886
Ligue_1,2017-04-29,16,Nantes,Lorient,1,0,0,0,0.47810939495993493,0.2724422250609685,0.24944837997909652
Ligue_1,2017-04-30,16,Caen,Marseille,1,5,1,3,0.25684820370224876,0.26810730304262126,0.47504449325512993
Ligue_1,2017-04-30,16,Dijon,Bordeaux,0,0,0,0,0.3000432962909511,0.2778178669360658,0.42213883677298314
Ligue_1,2017-04-30,16,Nice,Paris SG,3,1,1,0,0.16059649203678522,0.2214119436697628,0.6179915642934519
Ligue_1,2017-05-05,16,St Etienne,Bordeaux,2,2,1,1,0.36130537920022104,0.3079048986266035,0.3307897221731753
Ligue_1,2017-05-06,16,Guingamp,Dijon,4,0,1,0,0.4556040447046301,0.2642256519425227,0.28017030335284726
Ligue_1,2017-05-06,16,Lille,Metz,0,2,0,1,0.5765017541347462,0.24603231426457606,0.1774659316006778
Ligue_1,2017-05-06,16,Lorient,Angers,1,1,0,0,0.44138439786069955,0.27171574352984573,0.2868998586094547
Ligue_1,2017-05-06,16,Nancy,Monaco,0,3,0,2,0.13145685241867142,0.21390566775143463,0.654637479829894
Ligue_1,2017-05-06,16,Paris SG,Bastia,5,0,2,0,0.8676069668771932,0.09210614245520914,0.04028689066759769
Ligue_1,2017-05-06,16,Toulouse,Caen,0,1,0,0,0.4454978348750558,0.28197695328796885,0.2725252118369754
Ligue_1,2017-05-07,16,Lyon,Nantes,3,2,0,1,0.5744057222760031,0.23816822630956228,0.18742605141443477
Ligue_1,2017-05-07,16,Marseille,Nice,2,1,1,0,0.4968099273206702,0.2603602827669822,0.24282978991234752
Ligue_1,2017-05-07,16,Rennes,Montpellier,1,0,0,0,0.4131021742219696,0.2850646582350433,0.30183316754298706
Ligue_1,2017-05-14,16,Bastia,Lorient,2,0,0,0,0.3097220040835558,0.28035181404114967,0.4099261818752945
Ligue_1,2017-05-14,16,Bordeaux,Marseille,1,1,1,0,0.39336735077290724,0.27023574235922715,0.3363969068678655
Ligue_1,2017-05-14,16,Caen,Rennes,0,1,0,0,0.5274929762469442,0.2666289634035101,0.20587806034954576
Ligue_1,2017-05-14,16,Dijon,Nancy,2,0,0,0,0.48537239418399386,0.2695023514668032,0.24512525434920288
Ligue_1,2017-05-14,16,Metz,Toulouse,1,1,0,1,0.37401452817846936,0.29052914242434674,0.33545632939718384
Ligue_1,2017-05-14,16,Monaco,Lille,4,0,2,0,0.8222906939377328,0.11247424434320714,0.06523506171906013
Ligue_1,2017-05-14,16,Montpellier,Lyon,1,3,1,2,0.3057762395448229,0.28438081753585565,0.40984294291932144
Ligue_1,2017-05-14,16,Nantes,Guingamp,4,1,1,0,0.4758791819970908,0.277145546333533,0.24697527166937616
Ligue_1,2017-05-14,16,Nice,Angers,0,2,0,1,0.5553334998750937,0.246814888833375,0.19785161129153137
Ligue_1,2017-05-14,16,St Etienne,Paris SG,0,5,0,2,0.10994383758338028,0.1849815518275505,0.7050746105890693
Ligue_1,2017-05-17,16,Monaco,St Etienne,2,0,1,0,0.797505883694485,0.13042321422349487,0.07207090208202012
Ligue_1,2017-05-20,16,Angers,Montpellier,2,0,0,0,0.46240340274999475,0.27101977216735806,0.2665768250826472
Ligue_1,2017-05-20,16,Guingamp,Metz,1,0,1,0,0.5797852186101475,0.23815138563937605,0.18206339575047628
Ligue_1,2017-05-20,16,Lille,Nantes,3,0,1,0,0.39835084372817453,0.2741459458241651,0.32750321044766034
Ligue_1,2017-05-20,16,Lorient,Bordeaux,1,1,0,1,0.3922391248706335,0.2576980002448226,0.35006287488454396
Ligue_1,2017-05-20,16,Lyon,Nice,3,3,1,1,0.6032564144345144,0.2106817412667176,0.18606184429876788
Ligue_1,2017-05-20,16,Marseille,Bastia,1,0,0,0,0.7375473325085292,0.165290743448431,0.09716192404303978
Ligue_1,2017-05-20,16,Nancy,St Etienne,3,1,1,0,0.46205458400880545,0.2663757301252949,0.2715696858658996
Ligue_1,2017-05-20,16,Paris SG,Caen,1,1,1,0,0.8146420892879727,0.12204375869482736,0.06331415201719996
Ligue_1,2017-05-20,16,Rennes,Monaco,2,3,0,1,0.2764001851484494,0.2567612246247437,0.46683859022680685
Ligue_1,2017-05-20,16,Toulouse,Dijon,0,0,0,0,0.38259244172545204,0.2844346141107587,0.33297294416378925
Ligue_1,2017-08-04,17,Monaco,Toulouse,3,2,1,1,0.7410293213040803,0.1710067664547878,0.08796391224113184
Ligue_1,2017-08-05,17,Lyon,Strasbourg,4,0,1,0,0.701519017412393,0.18923441702839114,0.1092465655592158
Ligue_1,2017-08-05,17,Metz,Guingamp,1,3,1,1,0.3321778101239155,0.3062264187079846,0.36159577116809993
Ligue_1,2017-08-05,17,Montpellier,Caen,1,0,0,0,0.5187534780189205,0.27549619736598036,0.20575032461509923
Ligue_1,2017-08-05,17,Paris SG,Amiens,2,0,1,0,0.8702697460826911,0.09190699187602254,0.03782326204128619
Ligue_1,2017-08-05,17,St Etienne,Nice,1,0,1,0,0.4278753827076498,0.30774633204209506,0.2643782852502552
Ligue_1,2017-08-05,17,Troyes,Rennes,1,1,0,0,0.3506811572018981,0.310730139292821,0.3385887035052809
Ligue_1,2017-08-06,17,Angers,Bordeaux,2,2,1,1,0.37077455005711113,0.31867224400333405,0.3105532059395548
Ligue_1,2017-08-06,17,Lille,Nantes,3,0,0,0,0.4688502006982876,0.29784100895423127,0.23330879034748117
Ligue_1,2017-08-06,17,Marseille,Dijon,3,0,0,0,0.7005709490888528,0.18897867605479649,0.11045037485635065
Ligue_1,2017-08-11,17,Nice,Troyes,1,2,0,0,0.6409665221802084,0.21792861754127085,0.1411048602785207
Ligue_1,2017-08-11,17,Rennes,Lyon,1,2,0,0,0.2653739325455016,0.2660950573622013,0.4685310100922971
Ligue_1,2017-08-12,17,Amiens,Angers,0,2,0,1,0.32079905992949476,0.31257344300822565,0.3666274970622797
Ligue_1,2017-08-12,17,Bordeaux,Metz,2,0,1,0,0.6682113893592372,0.2120844844488014,0.11970412619196151
Ligue_1,2017-08-12,17,Caen,St Etienne,0,1,0,0,0.31666666666666665,0.31666666666666665,0.36666666666666664
Ligue_1,2017-08-12,17,Nantes,Marseille,0,1,0,0,0.28196621885766693,0.28443239569898754,0.4336013854433455
Ligue_1,2017-08-12,17,Toulouse,Montpellier,1,0,1,0,0.4277049887101843,0.31155507164831314,0.26073993964150266
Ligue_1,2017-08-13,17,Dijon,Monaco,1,4,1,3,0.14759029626263281,0.2220563093769612,0.6303533943604059
Ligue_1,2017-08-13,17,Guingamp,Paris SG,0,3,0,0,0.0764179104477612,0.16238805970149253,0.7611940298507462
Ligue_1,2017-08-13,17,Strasbourg,Lille,3,0,0,0,0.267160082029111,0.28346927308321374,0.4493706448876752
Ligue_1,2017-08-18,17,Metz,Monaco,0,1,0,0,0.09540808735025387,0.1657172512154494,0.7388746614342968
Ligue_1,2017-08-19,17,Lyon,Bordeaux,3,3,2,1,0.5848537310782617,0.22981311315310515,0.18533315576863318
Ligue_1,2017-08-19,17,Montpellier,Strasbourg,1,1,0,1,0.5236306515503347,0.2604152438191504,0.21595410463051498
Ligue_1,2017-08-19,17,Nice,Guingamp,2,0,1,0,0.47075383171723495,0.30262746324679385,0.2266187050359712
Ligue_1,2017-08-19,17,Rennes,Dijon,2,2,1,0,0.6061763680072283,0.24157028527020732,0.15225334672256438
Ligue_1,2017-08-19,17,St Etienne,Amiens,3,0,2,0,0.6208114857779171,0.24306085602776306,0.1361276581943198
Ligue_1,2017-08-19,17,Troyes,Nantes,0,1,0,0,0.3751105573629281,0.3019465786822332,0.3229428639548388
Ligue_1,2017-08-20,17,Lille,Caen,0,2,0,1,0.5876472289743577,0.24387360002435846,0.1684791710012839
Ligue_1,2017-08-20,17,Marseille,Angers,1,1,1,0,0.6028076502028463,0.23993818017901988,0.15725416961813382
Ligue_1,2017-08-20,17,Paris SG,Toulouse,6,2,2,1,0.8878973863871457,0.07720846838149092,0.03489414523136336
Ligue_1,2017-08-25,17,Paris SG,St Etienne,3,0,1,0,0.8832807570977917,0.08170347003154574,0.03501577287066246
Ligue_1,2017-08-26,17,Amiens,Nice,3,0,2,0,0.269382084095064,0.29912979890310787,0.43148811700182815
Ligue_1,2017-08-26,17,Bordeaux,Troyes,2,1,1,0,0.6829863185492034,0.20475271185018046,0.1122609696006162
Ligue_1,2017-08-26,17,Caen,Metz,1,0,0,0,0.5247162810999563,0.2756983849847228,0.19958533391532082
Ligue_1,2017-08-26,17,Dijon,Montpellier,2,1,1,0,0.3708666323100709,0.2973717204193556,0.3317616472705736
Ligue_1,2017-08-26,17,Nantes,Lyon,0,0,0,0,0.2813280666168464,0.26672360414220136,0.4519483292409523
Ligue_1,2017-08-26,17,Toulouse,Rennes,3,2,1,1,0.4203031797168395,0.30188959038485064,0.27780722989830986
Ligue_1,2017-08-27,17,Angers,Lille,1,1,0,0,0.44146712892460227,0.29836157642916544,0.2601712946462323
Ligue_1,2017-08-27,17,Guingamp,Strasbourg,2,0,0,0,0.5111186025895544,0.2837896892285026,0.20509170818194306
Ligue_1,2017-08-27,17,Monaco,Marseille,6,1,4,0,0.5990481430400703,0.23083888254262752,0.17011297441730217
Ligue_1,2017-09-08,17,Lille,Bordeaux,0,0,0,0,0.3313802108007929,0.2928016190956259,0.3758181701035812
Ligue_1,2017-09-08,17,Metz,Paris SG,1,5,1,1,0.03630968132158923,0.09611386232185386,0.8675764563565569
Ligue_1,2017-09-09,17,Caen,Dijon,2,1,1,1,0.4776949650463781,0.2857764600277452,0.23652857492587653
Ligue_1,2017-09-09,17,Montpellier,Nantes,0,1,0,0,0.4281658148779103,0.31289040318001127,0.25894378194207834
Ligue_1,2017-09-09,17,Nice,Monaco,4,0,2,0,0.21091431624770188,0.25189507717665954,0.5371906065756386
Ligue_1,2017-09-09,17,Strasbourg,Amiens,0,1,0,1,0.47796240695671016,0.289330359107326,0.23270723393596388
Ligue_1,2017-09-09,17,Troyes,Toulouse,0,0,0,0,0.32736541473451464,0.29742345606977244,0.3752111291957129
Ligue_1,2017-09-10,17,Lyon,Guingamp,2,1,1,0,0.7061384949289508,0.18146575847336163,0.11239574659768765
Ligue_1,2017-09-10,17,Marseille,Rennes,1,3,0,2,0.5731134368013479,0.24236140362246056,0.18452515957619153
Ligue_1,2017-09-10,17,St Etienne,Angers,1,1,1,1,0.45347479585289485,0.3075617700579571,0.23896343408914802
Ligue_1,2017-09-15,17,Toulouse,Bordeaux,0,1,0,0,0.3112062812276945,0.29978586723768735,0.3890078515346181
Ligue_1,2017-09-16,17,Dijon,St Etienne,0,1,0,0,0.3109199438202247,0.3031952247191011,0.3858848314606742
Ligue_1,2017-09-16,17,Guingamp,Lille,1,0,0,0,0.4558709750024618,0.2965239776611758,0.24760504733636252
Ligue_1,2017-09-16,17,Monaco,Strasbourg,3,0,1,0,0.7993683541701706,0.1345143989086356,0.06611724692119376
Ligue_1,2017-09-16,17,Nantes,Caen,1,0,0,0,0.4900754676280155,0.29463751679146555,0.21528701558051896
Ligue_1,2017-09-16,17,Troyes,Montpellier,0,1,0,1,0.3446761800219539,0.3106476399560922,0.3446761800219539
Ligue_1,2017-09-17,17,Amiens,Marseille,0,2,0,0,0.23846698105223246,0.28107491426617603,0.48045810468159156
Ligue_1,2017-09-17,17,Angers,Metz,0,1,0,0,0.6385928925893474,0.23043564284474088,0.13097146456591172
Ligue_1,2017-09-17,17,Paris SG,Lyon,2,0,0,0,0.8265980896399707,0.10837619397501837,0.06502571638501102
Ligue_1,2017-09-17,17,Rennes,Nice,0,1,0,0,0.4133494574893346,0.2827549912100955,0.30389555130056994
Ligue_1,2017-09-22,17,Lille,Monaco,0,4,0,2,0.1902041841643958,0.24139493990246777,0.5684008759331364
Ligue_1,2017-09-22,17,Nice,Angers,2,2,1,2,0.5353271159722773,0.2691342368761724,0.19553864715155042
Ligue_1,2017-09-23,17,Bordeaux,Guingamp,3,1,1,0,0.544164383721848,0.259056980548433,0.19677863572971882
Ligue_1,2017-09-23,17,Caen,Amiens,1,0,0,0,0.5085508550855086,0.28802880288028804,0.20342034203420342
Ligue_1,2017-09-23,17,Lyon,Dijon,3,3,1,1,0.7618343499911446,0.1555259917047313,0.08263965830412416
Ligue_1,2017-09-23,17,Metz,Troyes,0,1,0,0,0.4474899267267956,0.2852421170363785,0.26726795623682587
Ligue_1,2017-09-23,17,Montpellier,Paris SG,0,0,0,0,0.060788350051281304,0.14198738698109503,0.7972242629676236
Ligue_1,2017-09-24,17,Marseille,Toulouse,2,0,1,0,0.6022784993832087,0.23510630578332484,0.16261519483346634
Ligue_1,2017-09-24,17,St Etienne,Rennes,2,2,1,1,0.45192062004939954,0.29052039860318546,0.25755898134741506
Ligue_1,2017-09-24,17,Strasbourg,Nantes,1,2,1,2,0.3523746379593119,0.32864570611019994,0.3189796559304882
Ligue_1,2017-09-29,17,Monaco,Montpellier,1,1,1,0,0.726059324291209,0.17435833235667025,0.0995823433521208
Ligue_1,2017-09-30,17,Dijon,Strasbourg,1,1,0,0,0.46259270807422953,0.2757261621572385,0.261681129768532
Ligue_1,2017-09-30,17,Guingamp,Toulouse,1,1,1,1,0.4972133965310694,0.2832960050002605,0.21949059846867025
Ligue_1,2017-09-30,17,Nantes,Metz,1,0,1,0,0.5735734333577168,0.2628234061207867,0.16360316052149643
Ligue_1,2017-09-30,17,Paris SG,Bordeaux,6,2,5,1,0.855896901848477,0.09274928404061443,0.05135381411090861
Ligue_1,2017-09-30,17,Rennes,Caen,0,1,0,1,0.5045892012051032,0.2864285759781909,0.20898222281670578
Ligue_1,2017-10-01,17,Angers,Lyon,3,3,1,3,0.29182257046851845,0.27689982538774194,0.43127760414373967
Ligue_1,2017-10-01,17,Nice,Marseille,2,4,2,3,0.4097716799329703,0.27864474235441977,0.31158357771260997
Ligue_1,2017-10-01,17,Troyes,St Etienne,2,1,1,0,0.2821683713376888,0.3041441011926489,0.41368752746966236
Ligue_1,2017-10-13,17,Lyon,Monaco,3,2,2,2,0.4581283859615092,0.24387929003921138,0.2979923239992795
Ligue_1,2017-10-14,17,Caen,Angers,0,2,0,0,0.3901928550770964,0.317746624655616,0.29206052026728774
Ligue_1,2017-10-14,17,Dijon,Paris SG,1,2,0,0,0.037021468619220996,0.10198366827181635,0.8609948631089628
Ligue_1,2017-10-14,17,Guingamp,Rennes,2,0,0,0,0.45154008280820374,0.2827033561929624,0.2657565609988339
Ligue_1,2017-10-14,17,Lille,Troyes,2,2,1,1,0.6117344090475246,0.24347638171045763,0.14478920924201769
Ligue_1,2017-10-14,17,St Etienne,Metz,3,1,0,1,0.6168368166485212,0.2400497956415428,0.14311338770993592
Ligue_1,2017-10-14,17,Toulouse,Amiens,1,0,1,0,0.5439253053374464,0.29326093269699677,0.1628137619655567
Ligue_1,2017-10-15,17,Bordeaux,Nantes,1,1,0,1,0.5846506191637988,0.2576164997370828,0.15773288109911854
Ligue_1,2017-10-15,17,Montpellier,Nice,2,0,0,0,0.38879171382515354,0.29843033691166215,0.31277794926318436
Ligue_1,2017-10-15,17,Strasbourg,Marseille,3,3,1,1,0.2538259230880739,0.2730228416409534,0.4731512352709727
Ligue_1,2017-10-20,17,St Etienne,Montpellier,0,1,0,1,0.4416103388173277,0.3082940101177571,0.2500956510649152
Ligue_1,2017-10-21,17,Amiens,Bordeaux,1,0,0,0,0.16566104884234636,0.2510533420600507,0.5832856090976029
Ligue_1,2017-10-21,17,Angers,Toulouse,0,1,0,1,0.4852071593311869,0.29464241397452734,0.22015042669428572
Ligue_1,2017-10-21,17,Metz,Dijon,1,2,1,1,0.34360217003773647,0.3002554347406682,0.3561423952215954
Ligue_1,2017-10-21,17,Monaco,Caen,2,0,1,0,0.7120438552266256,0.1858095393639004,0.10214660540947404
Ligue_1,2017-10-21,17,Nantes,Guingamp,2,1,1,0,0.4478267464872703,0.30992454201341246,0.24224871149931743
Ligue_1,2017-10-21,17,Rennes,Lille,1,0,1,0,0.4333652084413072,0.297277963107604,0.26935682845108877
Ligue_1,2017-10-22,17,Marseille,Paris SG,2,2,1,1,0.1289378750851994,0.17571858427676093,0.6953435406380396
Ligue_1,2017-10-22,17,Nice,Strasbourg,1,2,0,1,0.6053806880382867,0.2277249784443088,0.1668943335174044
Ligue_1,2017-10-22,17,Troyes,Lyon,0,5,0,1,0.16926982088526474,0.23879874486747618,0.5919314342472591
Ligue_1,2017-10-27,17,Paris SG,Nice,3,0,2,0,0.8445717160381557,0.10100032892827429,0.05442795503357003
Ligue_1,2017-10-28,17,Bordeaux,Monaco,0,2,0,0,0.37901452074742803,0.27545280662770827,0.34553267262486376
Ligue_1,2017-10-28,17,Caen,Troyes,1,0,1,0,0.5787724520723383,0.27544977888995137,0.1457777690377104
Ligue_1,2017-10-28,17,Dijon,Nantes,1,0,1,0,0.36686700974454334,0.30784424161529506,0.3252887486401618
Ligue_1,2017-10-28,17,Guingamp,Amiens,1,1,1,1,0.5849912947723991,0.2584485349920388,0.15656017023556193
Ligue_1,2017-10-28,17,Montpellier,Rennes,0,1,0,0,0.4876412063426261,0.30573116385117627,0.2066276298061975
Ligue_1,2017-10-28,17,Strasbourg,Angers,2,2,1,0,0.35355240336967303,0.30879893458870167,0.33764866204162536
Ligue_1,2017-10-29,17,Lille,Marseille,0,1,0,1,0.2905549047681027,0.26968632044774177,0.4397587747841554
Ligue_1,2017-10-29,17,Lyon,Metz,2,0,2,0,0.8059290471885134,0.1198002637712655,0.07427068904022095
Ligue_1,2017-10-29,17,Toulouse,St Etienne,0,0,0,0,0.4312731469645062,0.3045866600436825,0.2641401929918114
Ligue_1,2017-11-03,17,Rennes,Bordeaux,1,0,1,0,0.28913875078211937,0.29798091441460006,0.4128803348032807
Ligue_1,2017-11-04,17,Angers,Paris SG,0,5,0,3,0.0723061868000435,0.14678699575948678,0.7809068174404699
Ligue_1,2017-11-04,17,Monaco,Guingamp,6,0,4,0,0.6686146764229592,0.1929204402327116,0.13846488334432916
Ligue_1,2017-11-04,17,Montpellier,Amiens,1,1,0,0,0.5451250763968561,0.2974920386434063,0.1573828849597375
Ligue_1,2017-11-04,17,Nantes,Toulouse,2,1,1,0,0.47824572493823664,0.3230534036006632,0.19870087146110033
Ligue_1,2017-11-04,17,Troyes,Strasbourg,3,0,0,0,0.3533300610485628,0.28682087308648035,0.3598490658649569
Ligue_1,2017-11-05,17,Marseille,Caen,5,0,1,0,0.6513856075356118,0.22105846409579585,0.1275559283685924
Ligue_1,2017-11-05,17,Metz,Lille,0,3,0,1,0.3067553864208643,0.29831257762029006,0.3949320359588455
Ligue_1,2017-11-05,17,Nice,Dijon,1,0,1,0,0.5539226968309849,0.25454411133747606,0.19153319183153902
